gene,H10,H1,H2,H3,H4,H5,H6,H7,H8,H9
IMMP1L,1.461740261,1.078024188,2.230941929,0.797151048,0.789501668,1.627017052,0.874930241,1.665389198,1.956323719,1.46570096
CEP295,8.180543078,6.584798021,9.667847744,9.211935534,7.602948949,8.859433571,8.937187476,8.793138068,9.342862054,8.715322191
CENPO,2.025445373,1.562343844,2.247488014,1.991221102,0.595355033,1.89232114,1.314397173,2.273526531,3.200751436,2.225890808
SNORD101,24.99615894,37.44509633,32.78491408,28.39896108,19.68851328,19.63276829,40.9104796,39.8946067,17.92160977,40.61278145
TTLL12,9.867616282,12.46238401,11.05982343,10.53826903,6.306700307,13.55201564,10.05916647,12.01770345,15.80045306,10.2150037
PICK1,9.079764668,8.707073858,10.05483128,7.588649403,3.616992945,6.042480602,8.491762459,10.14794441,8.380638382,8.962898544
IGLV1-51,4.690795894,2.702681464,3.915188384,2.664684009,1.055645589,3.684298419,1.096755421,2.303584172,5.044771901,0.544387265
ERVK3-1,24.38469109,23.48411201,25.25280362,21.42049449,19.21199313,22.98911681,21.70136829,25.68934321,20.27226752,26.51826009
SNORA71D,0.0,3.13833758,1.623676206,1.547107581,0.0,0.0,1.591932309,3.343635234,1.627210837,0.0
C22orf39,6.438950061,6.420415813,7.364188928,6.360009301,4.879491007,7.28376875,6.114138981,8.034259919,6.940547563,6.832166028
ARPC3,472.2298378,447.0726213,397.4815138,399.0781127,477.7305455,417.6677109,505.9893997,453.8197801,513.6728855,392.821182
ZNF740,10.12054747,10.95439157,17.45864113,9.381687694,5.484346824,12.7003146,9.229693191,12.46223781,11.38365091,11.40641538
LBHD1,4.613360091,5.191045593,6.406808016,5.303054064,1.648935993,4.871903068,3.299400454,6.863303615,5.772194064,4.913086972
ATP13A1,18.25483632,21.53247241,24.62300402,17.53437947,8.916410257,20.1092185,16.43466808,26.18387592,20.60731418,15.73239469
SNX19,18.1587804,16.12093795,23.48673923,27.92309036,14.02906628,26.84849185,23.07989398,31.63041197,20.4886444,27.53589854
PCED1A,38.93259498,52.29525539,68.55412892,43.60709437,15.66473399,47.12589738,40.64093395,58.99930844,42.85736681,45.63936339
SMKR1,1.412321674,2.386950255,3.592530223,2.139447016,0.63567513,0.845167085,1.761146992,2.080714186,2.700263185,2.622497166
TMCC2,2.115571508,1.480764915,1.831167635,2.278941019,5.113679959,2.039680545,2.198408753,2.039376283,1.348276379,2.582520075
COG1,18.91812453,17.40044985,21.97413813,17.66269031,12.12553001,20.25468274,15.6869854,20.7717915,20.29958526,18.95823276
AC002310.1,0.624219897,0.575447777,1.309960989,0.56735746,1.01144368,0.448257748,1.401109552,0.735709559,1.193466077,0.463637977
BTAF1,51.50903509,51.03472588,72.15110745,59.04069461,26.190134,61.00930748,45.44388219,72.36956868,66.03801543,58.18624507
AKAP5,4.220514257,3.330932578,1.564020371,4.636379908,0.792647623,1.798849034,1.732222403,3.012031367,3.889536447,3.157330187
RNU11-2P,14.4564053,8.884589488,1.53220149,4.379839772,1.445937092,4.325529432,4.506737944,6.310522837,9.213221923,1.491314409
AL359643.3,0.459549934,0.564858611,0.146119954,0.417687876,0.137893262,1.650034061,0.429789649,1.504523578,1.610818518,0.142220716
AMIGO1,4.969086645,7.811963823,11.29972521,7.097254463,3.794143429,10.39439615,9.668023836,7.320746586,10.56088636,6.178758397
USP12-AS2,0.0,0.0,2.339490447,2.972221016,0.735924971,0.0,0.764583976,3.211807322,0.781527786,1.518040474
ARL2,4.25499171,10.01279133,8.865256143,5.699310402,2.11673265,6.131195539,5.654993709,7.698404148,5.994398685,6.237603715
AC245884.12,11.59779409,85.5329971,0.0,0.0,3.480051984,0.0,54.23362611,45.56411404,0.0,0.0
GOLGA8N,5.220685525,4.951076375,4.550650519,6.108653138,1.998672318,3.339644051,2.946394052,3.212124193,3.92953651,5.264916617
MAML1,54.54740392,49.19306026,52.50621095,45.37456261,46.1434947,46.32165757,51.19368306,52.07318229,46.95649976,49.29510164
AC018761.1,2.351442787,2.16771771,2.243016615,6.411724202,2.11673265,2.110739448,0.0,2.309521244,0.0,0.0
TXNDC15,8.491097867,7.468230113,9.297974855,7.441984159,4.601732557,9.877378636,8.062766751,9.956602698,9.483873077,7.360550094
TRAJ17,3.620475403,0.0,6.907067035,13.16269307,3.259096302,3.249868674,3.386014752,24.89150675,6.922103244,10.08412601
TSEN54,38.38020126,46.64474143,38.19396937,34.03906916,17.15508595,29.68307999,26.51737492,42.39164904,28.12066658,45.25086412
USP10,88.8487314,68.0901328,67.50187065,51.30808955,42.65613984,47.69116744,108.0233965,102.1614428,80.34637622,60.78448489
GSTCD,1.195705856,1.00207443,1.347947872,1.086784706,0.521869591,1.300979993,1.152159428,1.88613959,1.870452362,1.749303511
FAHD1,3.452496781,4.428164378,7.159348852,3.956604186,2.229569336,3.503313516,7.229960422,4.717837409,7.964177029,5.644323244
ENTPD3-AS1,1.155470873,1.420254089,1.469588731,1.190243522,0.485397322,0.553169136,0.936557272,1.361845354,1.104590943,1.358853859
ATG9A,28.7285183,22.56693253,24.31802264,23.08347391,19.38486196,22.27714805,19.8236685,25.41842264,20.6783914,24.34150907
NUDT7,2.645732025,1.155322076,1.859594971,1.392207921,1.253498578,1.749929286,1.172082029,1.094132165,0.931821591,1.422120334
CARHSP1,11.2879373,11.38625114,12.05485691,10.81726968,7.326392387,12.95926653,15.68240291,11.89007961,10.71269017,12.72042791
SBK1,16.88030319,20.20029442,16.36376441,14.80208986,4.241531469,15.52193594,12.57837249,17.1185272,14.38772903,18.81520743
ANKMY1,4.272836048,4.525254737,6.502344322,4.497760003,1.663766249,4.406308829,4.051888699,5.504456227,4.255673128,3.911695476
CDAN1,8.12214581,7.757707818,9.385015369,7.496429135,5.389353632,8.418162027,7.439536817,9.786638665,7.084101805,8.046199661
TMEM177,0.881336748,1.543703145,1.681395762,1.602105223,0.555356055,1.424015099,1.730949581,1.211873976,1.263792033,1.554701034
KCNH8,2.210464368,1.554219416,2.680345905,1.702631536,0.370984517,1.446106149,0.070078492,2.023865939,0.787946378,0.695685434
TMEM135,4.202132604,3.311480808,4.051470977,3.634538194,1.565954453,4.319531273,3.296132427,5.591713282,4.449041992,5.243825429
MOGS,37.10280164,54.85523374,51.96488715,42.86230473,22.80094327,43.41621431,33.3906025,53.13058778,43.80393459,48.45107417
UCHL5,12.66976154,13.60543076,12.41218922,12.76056005,7.212970678,11.40357011,10.15194424,12.98199886,13.29031352,13.03472826
KIFC2,9.950404851,15.31977337,18.68961944,10.16283037,4.801798734,12.93735667,9.83368125,15.56628744,12.01289224,11.57168766
UNK,16.05687376,16.70003463,17.00522398,15.08066852,8.375995154,14.96758108,12.36017623,17.67117257,15.1923923,13.87568458
MT-TN,1299.800265,1615.899926,1919.407697,2030.525717,697.535899,1559.402738,1566.286933,1657.160586,1146.983025,1467.861958
KLRB1,109.0043133,76.81774783,177.4539049,77.88532751,39.7033555,146.9106725,74.54376951,184.1077605,81.46617571,129.2829525
CKLF-CMTM1,0.484267411,0.744050311,0.307958403,0.293435833,0.871860157,0.86939162,2.113563348,0.792723145,1.080200825,1.348832141
MCF2L-AS1,1.922106323,1.18128437,2.750215596,3.494029481,0.865125282,1.725351627,1.498026189,1.25855933,0.612489472,1.784550389
LRRC1,1.023868375,1.458709041,0.665902708,0.719100402,0.377047052,0.793734504,0.609358296,1.097034372,0.88980311,0.90738616
CHD3,67.38915012,84.68494243,87.24755372,76.07970498,32.06726319,84.95585677,61.75711984,82.2123766,77.78427996,66.9068016
MAP3K12,6.953438457,6.805834075,10.18122997,7.048258023,2.884980995,7.423203982,6.128470057,8.459552349,7.659384094,6.508948476
SNORD19,6.708527952,30.92185557,41.59476398,9.146135994,27.17511181,45.16361613,15.68521539,52.71142605,12.82625013,28.02793846
AC092881.1,2.587189338,0.615495405,3.900862777,2.503223463,1.126910357,2.022695431,2.263537853,2.295155397,2.792396204,2.169581446
YTHDC1,114.5963872,85.51880647,100.3705279,87.97216282,85.46368277,91.1030805,92.09844561,109.7180238,100.3099582,95.46363314
LILRA5,121.1727861,187.449694,89.37783988,76.32866221,116.5441727,111.0956527,136.4756332,151.0886174,171.5875337,82.66118517
TXNDC12,5.992998176,4.977743035,6.622267315,6.633565856,6.035771742,5.805631681,7.824653756,7.343123998,6.977026279,6.390460706
SNORD100,63.02485471,35.96700043,48.66755786,21.82235956,10.80647721,59.26734187,36.48876423,38.31981959,45.90447414,25.07762915
TRAV18,0.0,0.955766445,4.450348874,0.471164582,1.399930003,0.930644211,2.424078743,4.582300105,3.468917648,0.962575664
SLC27A3,14.76121434,14.76108762,22.87097837,14.81885825,10.4350663,16.84346927,14.8582289,23.71291438,15.5462593,17.61495868
CRNKL1,31.96355775,27.94680338,35.87304063,28.41637231,29.98696863,33.53335042,38.30118723,38.70255954,32.08388033,30.23250565
HIKESHI,5.913197082,8.329895727,8.238986166,7.186186277,4.066987637,7.454912848,7.456531175,7.765454041,9.590732327,7.217214564
AGMAT,2.284584317,3.328970041,3.093116288,2.880269429,1.127784213,3.638382861,3.101567632,3.257208476,3.945263367,2.326354109
AC018797.2,2.205543436,2.0332179,1.051922377,2.171685259,2.31629568,1.319849969,0.859463857,0.541555747,1.405616452,3.412838777
LINC01311,0.631390866,0.291029229,0.451707844,0.717344,0.142092088,1.558587537,0.147625557,0.465100818,0.603588241,0.293102624
MPRIP,25.1283409,25.37724698,33.47363139,22.9877654,11.36662346,26.85303793,19.83487676,29.56706244,24.55032166,23.47000617
2023-09-06 00:00:00,77.79529132,94.78081014,124.3072984,85.64708294,38.66451991,136.9753296,76.54887441,111.9938441,105.9680345,81.79041641
AC009686.2,1.581212827,2.915336123,2.639529084,1.43717446,0.35584587,1.41935339,1.848517585,3.106045902,3.023171607,0.734026503
IGLV1-40,54.92092171,88.34381734,51.31933836,49.40861017,10.0895856,58.35390729,81.2393957,24.21876332,121.6130203,14.56871276
ETS1,298.5684369,354.9183679,314.8700853,281.8973275,127.6053136,339.2887443,255.2128693,343.383715,360.4518965,296.3962878
AP3D1,34.71797573,38.5724389,48.82942741,33.11992154,21.47870468,35.44292513,33.21266507,37.87046376,36.75875516,34.22491251
AL445645.1,0.0,0.412696012,1.281094867,0.813787697,0.201494668,0.602772502,0.0,1.319078866,0.0,0.207818102
CMTR1,30.132429,31.2852284,37.40302478,31.7491342,19.30254762,36.51667259,28.46408762,62.92701231,35.00477172,31.62852865
PGS1,83.83139931,83.97441837,55.96322019,62.17732995,69.25289687,52.94625903,50.94686964,46.94839351,72.20788304,50.95294748
CAMKMT,4.168894937,3.89581315,4.575888677,2.751016034,2.004907265,3.742149732,3.364820368,4.543292042,4.039915539,4.135653079
PLEKHG4,2.3344359,4.045834487,3.176892664,2.43297868,0.78453137,3.911550451,3.55143414,3.821362594,4.25499646,3.178811555
AC004024.1,0.923441095,0.851289951,0.880860776,0.839321522,0.0,0.0,0.0,0.906977979,1.765556698,0.0
DDX41,32.98212354,29.24732272,37.92024449,30.92066916,24.4795038,32.20380998,28.13950924,37.16742341,35.07950239,33.20736251
RIC8A,38.2140231,40.44958004,36.58214143,34.91903968,32.80254833,32.98531629,35.4201962,50.20004397,38.29264025,34.18043548
CXorf21,35.04346946,35.59263936,35.53881473,36.76861715,22.1372579,43.04543036,45.3087106,41.30245701,45.84260827,31.62229702
PPIAP37,0.4626571,0.426508353,0.882647512,0.420512,0.416476809,1.661190478,0.865391194,0.0,0.0,0.859093899
SCML1,9.377538436,11.89622342,11.51785155,12.18153726,6.275109198,14.82394163,12.02999238,11.85935168,18.72254521,11.13344747
SH2B1,18.45150333,23.13101941,27.28412316,19.29499742,11.52337997,22.46571218,19.79432473,24.5187438,22.64385152,21.5471451
C9orf139,4.845197342,5.351525946,7.543098559,5.276287939,6.130889176,6.31868254,4.488674866,5.522023641,6.467103271,4.795517237
OGFR-AS1,3.073068194,2.20341366,5.862735043,3.724175135,2.151589026,3.371495495,2.874057431,4.024375342,3.590581997,5.072254997
NUP153,101.448963,79.60916328,85.11671489,76.70215585,72.11845041,73.57799688,77.26178138,87.38033413,76.29810814,81.26501147
ICAM5,0.579644092,0.641225772,0.552916421,0.421473781,0.521786701,0.416247474,0.162631966,0.284655096,0.554120082,0.645794092
PLEKHG5,1.552292304,1.60988308,2.005135369,1.175740342,0.960677898,1.422422316,1.542501829,1.969298279,0.927461728,0.990826503
SPATA6,12.02292935,4.957495201,5.935797083,3.910237551,4.668005061,4.344469103,6.897479696,8.149055088,5.765116469,7.703198984
TRBV13,7.928260307,11.24431112,9.307919213,2.771556362,3.293952947,7.116691026,4.562971751,17.96980433,7.579147803,3.963546853
STK11IP,14.3331933,16.20290034,16.23106195,12.3725156,10.59592447,13.83632871,11.86977367,16.67298398,13.28103379,14.94298609
DHX40,41.59378201,30.68939191,34.84993068,34.04894064,31.7753612,33.10673023,43.41506148,38.12117821,33.70745483,31.91200729
UHRF2,31.04359643,32.20062814,36.03909677,31.51800818,19.37517802,31.58129262,29.69991344,38.95963728,32.29256422,32.06709371
LINC02001,8.796022022,11.60391974,11.86233654,10.75157476,10.78492174,11.70730617,15.03444582,11.91614685,12.32309271,10.41936956
TIPRL,30.35472032,40.2585866,31.68665781,31.10336936,23.71590981,33.54525462,37.62876281,34.10277054,41.4055187,30.17641474
Z93930.3,1.827155811,1.122929868,1.452420638,0.0,0.274129596,1.366767199,0.284804979,1.495484384,1.746698949,1.413662524
TMEM274P,1.027432209,1.420733905,0.980056809,0.466919856,0.92487868,0.461130015,0.0,0.504557569,0.982190325,0.953903811
CCDC138,1.298648786,1.414850948,1.801843574,1.180350194,0.389674558,1.624934337,1.251353278,2.125827439,1.993866695,1.790297733
MROH1,9.100167698,9.488412363,13.54964719,9.640226987,5.17874378,9.783586121,7.845628788,12.0199746,9.359409889,8.546026259
ZNF688,8.375118918,8.694534315,10.86783472,6.720680369,4.346899203,7.314623373,7.762183999,11.56059394,8.366974943,9.24683999
U91328.1,4.860027998,5.60037481,5.689550134,4.869080954,3.828057182,4.610406915,4.803549741,8.244934922,4.276451919,4.25584301
MCRS1,33.15382903,39.59059533,40.89911405,30.76946007,23.67417148,35.34792763,36.50167512,43.48571418,36.84252835,32.01501274
DNAJC25,19.09508801,18.65286126,15.03958145,9.075889174,13.5620459,12.50151095,17.69465773,13.85091908,17.2494347,12.7678047
CYTL1,1.383761074,0.637821894,0.219992529,1.67694573,0.207606741,0.414037869,0.862766145,0.679545685,0.881885752,1.712975904
MICU3,1.18900061,1.370125659,0.94514601,1.440920354,1.159513411,1.556464037,1.15833476,0.82719386,1.704966351,1.793852997
CCDC9,37.64298573,34.36815812,30.49814445,30.59516743,23.2963755,27.50827745,27.02453509,29.92115794,25.02831882,29.01219855
GOLGA3,12.93548282,14.67819556,15.96693966,12.90942128,7.427607889,14.4081083,10.67097047,15.42734083,13.61890393,14.46357216
TBC1D24,1.139235812,1.136307933,1.799298598,1.18823132,0.302613216,1.207025653,0.925726951,1.540815451,1.035509918,1.248440066
ABHD17A,85.56624136,110.2206243,99.66023519,81.38506634,44.48276253,76.84068052,61.95596205,102.0312552,76.0089558,103.2789279
NLK,9.948146294,9.082687205,10.72123374,10.73729644,7.017752134,11.0764029,10.91419978,12.91811264,10.83601631,11.67847094
IRF7,57.80361756,74.01007288,79.23020902,70.60297268,62.89386186,101.2801539,75.00254594,214.1351539,78.2411019,69.46074923
AP001830.1,2.307268284,0.303856384,2.200879019,0.299584416,1.483548172,2.071086828,0.924793046,1.618667346,0.94528722,0.61204233
ASPSCR1,2.281465156,3.198266156,3.920875368,2.519213452,1.001410346,2.995725021,2.539301135,3.851938549,3.586939256,2.538328816
ZNF527,1.878304439,2.025583329,2.028333856,1.674991551,0.829459252,1.431537864,1.789810781,1.74039435,1.558441206,1.612269369
AP003774.4,4.073034828,3.441897019,7.446681647,9.872019803,5.194184732,3.960777446,5.713899893,7.000736272,4.542630254,6.93283663
TNFRSF18,6.280997846,8.106343254,1.540640051,7.992374805,3.55397913,3.705003704,3.356710139,8.812885944,2.401768317,4.831811753
MEAK7,1.230349125,2.706657457,1.200290244,1.372424967,0.855827422,1.355406795,1.281430371,2.032333394,1.684064471,1.47979635
EP400,10.82832804,12.32047074,16.09839586,12.00317276,6.059253302,12.63148636,9.340187284,15.05467072,11.92522406,12.77053071
MCEE,6.17977698,6.603263246,8.306343547,6.76573771,3.28719196,6.555769566,6.042284945,8.414678081,6.71324668,6.389510875
MRPS11,4.093298683,5.60417425,5.334936106,4.493979164,3.429347602,4.474632614,4.965312677,4.896037308,5.230320548,3.235950883
MFSD3,3.495631423,5.294119552,5.716193408,5.219688632,1.01144368,4.594641918,2.685459975,4.904730393,2.983665191,2.550008875
BTN2A2,9.589902571,9.662234082,12.34430416,10.79009604,7.605746622,7.904221074,10.73596362,10.39934316,11.62140856,8.473313756
MEA1,17.61516687,18.53876445,20.55293149,16.14796743,15.17634867,19.27300309,19.09052401,19.75149723,19.22449555,16.84587175
RABL3,11.6869317,10.99825179,14.0744025,9.914171895,6.356072741,13.37552696,9.062866555,13.58298276,14.1515928,11.84518815
SP3,67.07748932,51.65456205,54.42157643,53.28758434,56.94874826,53.00722047,61.59409137,58.70163906,61.09802085,51.28483313
EMC3,44.87015417,36.68621085,31.69324694,46.41467671,57.84628797,41.90732293,46.81026623,53.14657307,47.79655551,47.01517109
GLT8D1,12.05868096,19.84295442,20.93482174,17.5363397,9.986636092,16.61530796,17.53692494,20.7856912,20.92275695,15.84191405
VPS13B,23.30567332,19.6859528,23.58468367,21.33150008,18.58421874,19.82991476,20.16295216,24.77982554,22.25334447,22.15720651
SUCLA2-AS1,0.413206432,0.761842818,0.394153282,1.126697912,0.0,1.854544624,0.772894672,0.405839784,0.395011326,0.0
CD79B,14.03630464,15.36578361,19.66521682,13.25603428,4.738224624,12.89479143,5.435530411,21.8638379,15.51482948,10.58833231
SLA,243.0706279,100.1519728,76.21285981,108.4577971,106.3206751,79.2345835,77.22879941,98.53926479,115.4122801,92.04541447
DTWD1,1.809996272,2.019117163,2.306884852,1.617468169,0.725668348,1.501839818,1.749681803,2.270710938,2.06472178,1.24269571
AC132219.2,0.980188871,0.903603859,1.121990262,0.44544997,0.529410573,0.791867442,0.641698541,0.962714055,0.655919108,0.728033162
HLA-K,8.504309813,17.2878596,7.072149899,8.918794182,4.122164826,5.089182493,4.28269361,5.996806596,2.084572201,1.619630181
FGFR1,1.812591717,1.048153058,3.300841529,1.677430326,0.608166865,1.242472549,0.893837444,1.764092481,1.055418212,0.948528541
SCNM1,37.51433487,37.15926264,45.64693383,35.43042207,33.83271365,41.32459348,38.4170078,37.66889275,41.73932852,33.66214069
NEDD4,1.450254015,2.212868594,3.363049577,2.931736642,2.520958508,1.458913859,2.011119045,3.51187998,3.011820629,3.621530015
LTN1,22.43381328,21.24954374,23.16427647,20.15667135,16.03074419,20.4833994,21.22134009,23.54821791,24.49212634,20.27959094
AC026470.1,92.78383768,90.62281277,86.80617897,88.57894132,92.88174083,80.11404815,107.3149902,89.29389814,93.41648653,80.124256
AKT2,22.72555674,24.46024693,24.25352159,21.39999132,16.16910618,21.28442424,21.5376212,26.46264342,23.14611363,21.91612247
